loan_id,origination_date,principal_amount,interest_rate,term_months,risk_grade,purpose,state,monthly_income
L04220,2024-06-13,200000,13.6,12,B,personal,West Bengal,50000
L04221,2024-05-27,150000,20.77,36,D,business,Delhi,75000
L04222,2024-02-27,50000,26.82,24,E,business,Delhi,75000
L04223,2024-04-19,150000,16.29,36,C,personal,Andhra Pradesh,25000
L04224,2024-04-09,200000,17.33,48,C,consumer_durable,Maharashtra,100000
L04225,2024-01-24,300000,20.94,12,D,consumer_durable,Maharashtra,35000
L04226,2024-10-25,100000,20.1,36,D,personal,West Bengal,35000
L04227,2024-12-03,100000,13.52,24,B,personal,Tamil Nadu,35000
L04228,2024-07-03,100000,10.98,48,A,education,Maharashtra,100000
L04229,2024-02-17,300000,14.33,36,B,business,Karnataka,35000
L04230,2024-06-24,200000,10.87,12,A,vehicle,Rajasthan,50000
L04231,2024-07-23,100000,25.66,36,E,education,Karnataka,75000
L04232,2024-12-16,100000,17.33,24,C,education,Maharashtra,150000
L04233,2024-03-03,300000,14.19,12,B,personal,Delhi,35000
L04234,2024-05-04,300000,14.01,36,B,personal,Karnataka,35000
L04235,2024-07-19,500000,21.39,24,D,education,Karnataka,50000
L04236,2024-01-04,750000,20.64,24,D,personal,Karnataka,75000
L04237,2024-10-17,50000,13.3,36,B,business,West Bengal,100000
L04238,2024-10-10,750000,25.81,12,E,education,Tamil Nadu,75000
L04239,2024-07-15,100000,10.49,36,A,education,Karnataka,75000
L04240,2024-10-04,300000,14.39,36,B,vehicle,Tamil Nadu,150000
L04241,2024-02-07,50000,11.78,12,A,education,Gujarat,35000
L04242,2024-09-25,500000,10.81,24,A,vehicle,Delhi,35000
L04243,2024-03-24,50000,14.45,36,B,consumer_durable,Tamil Nadu,75000
L04244,2024-03-01,100000,14.26,24,B,business,Telangana,50000
L04245,2024-01-27,750000,10.88,48,A,consumer_durable,West Bengal,25000
L04246,2024-12-07,150000,14.24,48,B,consumer_durable,West Bengal,75000
L04247,2024-03-03,1000000,13.97,12,B,consumer_durable,Gujarat,35000
L04248,2024-04-23,50000,16.04,12,C,business,Karnataka,25000
L04249,2024-03-10,1000000,17.93,48,C,vehicle,Gujarat,50000
L04250,2024-02-14,500000,10.58,24,A,education,Tamil Nadu,75000
L04251,2024-12-23,750000,26.5,24,E,education,Rajasthan,50000
L04252,2024-02-26,200000,17.11,24,C,education,Kerala,35000
L04253,2024-11-06,200000,21.94,48,D,education,West Bengal,100000
L04254,2024-11-08,50000,10.55,36,A,consumer_durable,Telangana,25000
L04255,2024-02-27,500000,14.16,12,B,consumer_durable,Kerala,100000
L04256,2024-06-08,100000,11.3,36,A,consumer_durable,Maharashtra,50000
L04257,2024-11-01,1000000,11.97,48,A,consumer_durable,Gujarat,25000
L04258,2024-11-19,300000,17.13,48,C,vehicle,Gujarat,75000
L04259,2024-07-05,750000,14.41,12,B,vehicle,Rajasthan,25000
L04260,2024-05-18,500000,20.15,36,D,business,Delhi,150000
L04261,2024-06-04,500000,11.17,24,A,vehicle,Maharashtra,150000
L04262,2024-02-19,100000,13.7,48,B,vehicle,Gujarat,25000
L04263,2024-07-16,100000,20.05,36,D,business,Karnataka,150000
L04264,2024-06-24,750000,10.46,12,A,business,Maharashtra,50000
L04265,2024-03-05,200000,10.99,24,A,business,Tamil Nadu,75000
L04266,2024-08-28,1000000,21.69,12,D,vehicle,Tamil Nadu,35000
L04267,2024-02-15,100000,16.28,12,C,education,Kerala,150000
L04268,2024-05-22,200000,16.71,48,C,business,Tamil Nadu,25000
L04269,2024-06-19,150000,10.88,48,A,vehicle,Andhra Pradesh,35000
L04270,2024-04-08,300000,11.21,12,A,personal,Rajasthan,100000
L04271,2024-07-24,200000,13.11,36,B,education,Delhi,150000
L04272,2024-09-04,50000,20.47,12,D,vehicle,West Bengal,50000
L04273,2024-11-02,500000,14.43,12,B,vehicle,Karnataka,100000
L04274,2024-01-18,100000,11.41,12,A,consumer_durable,Maharashtra,35000
L04275,2024-11-18,750000,13.13,48,B,education,Andhra Pradesh,150000
L04276,2024-02-10,200000,16.37,48,C,personal,Telangana,150000
L04277,2024-11-10,50000,10.56,48,A,business,Telangana,150000
L04278,2024-01-14,300000,10.26,36,A,personal,Maharashtra,25000
L04279,2024-01-21,750000,10.0,36,A,personal,Telangana,25000
L04280,2024-12-15,500000,10.67,36,A,vehicle,Maharashtra,150000
L04281,2024-03-22,150000,14.37,24,B,education,Gujarat,75000
L04282,2024-02-16,1000000,16.26,48,C,personal,Rajasthan,100000
L04283,2024-08-16,1000000,21.43,48,D,consumer_durable,Andhra Pradesh,50000
L04284,2024-08-22,200000,21.0,12,D,vehicle,Telangana,100000
L04285,2024-11-21,200000,14.23,24,B,personal,Delhi,100000
L04286,2024-02-19,50000,13.55,36,B,business,Gujarat,150000
L04287,2024-08-27,100000,14.29,24,B,business,Karnataka,100000
L04288,2024-10-22,50000,14.0,48,B,business,Maharashtra,35000
L04289,2024-08-26,100000,16.7,36,C,education,Gujarat,100000
L04290,2024-09-21,100000,11.53,36,A,vehicle,West Bengal,150000
L04291,2024-05-20,500000,11.8,24,A,vehicle,Kerala,35000
L04292,2024-07-08,500000,13.5,36,B,consumer_durable,Andhra Pradesh,25000
L04293,2024-11-03,50000,11.48,36,A,vehicle,Andhra Pradesh,100000
L04294,2024-06-12,150000,16.11,36,C,business,Telangana,150000
L04295,2024-01-15,300000,14.87,48,B,consumer_durable,Andhra Pradesh,150000
L04296,2024-12-05,150000,26.29,12,E,personal,Maharashtra,75000
L04297,2024-01-25,50000,17.85,36,C,consumer_durable,Karnataka,25000
L04298,2024-12-15,300000,16.81,36,C,consumer_durable,Rajasthan,150000
L04299,2024-01-23,300000,10.19,36,A,education,West Bengal,75000
L04300,2024-05-05,750000,13.51,48,B,vehicle,Delhi,50000
L04301,2024-05-19,1000000,20.12,48,D,consumer_durable,Karnataka,25000
L04302,2024-08-25,100000,21.0,12,D,vehicle,Telangana,35000
L04303,2024-11-10,50000,14.39,24,B,personal,Andhra Pradesh,35000
L04304,2024-09-19,750000,11.32,48,A,business,Kerala,150000
L04305,2024-01-09,200000,11.28,24,A,education,Karnataka,75000
L04306,2024-10-06,150000,13.52,36,B,consumer_durable,Maharashtra,50000
L04307,2024-11-07,100000,20.21,12,D,personal,Rajasthan,75000
L04308,2024-04-03,300000,16.49,36,C,business,West Bengal,50000
L04309,2024-06-20,100000,10.33,12,A,consumer_durable,Maharashtra,25000
L04310,2024-08-09,200000,11.81,24,A,vehicle,Gujarat,75000
L04311,2024-12-11,1000000,20.59,24,D,consumer_durable,Tamil Nadu,50000
L04312,2024-02-27,150000,10.41,36,A,business,Karnataka,150000
L04313,2024-01-13,50000,11.28,12,A,consumer_durable,Karnataka,35000
L04314,2024-01-12,200000,16.11,24,C,vehicle,Karnataka,150000
L04315,2024-07-26,150000,14.29,48,B,vehicle,Gujarat,35000
L04316,2024-07-04,150000,13.63,12,B,consumer_durable,Karnataka,150000
L04317,2024-03-14,300000,13.54,12,B,education,Delhi,50000
L04318,2024-06-18,1000000,14.53,24,B,consumer_durable,Rajasthan,35000
L04319,2024-02-09,500000,16.12,36,C,personal,Tamil Nadu,35000
L04320,2024-10-08,500000,11.11,36,A,education,Maharashtra,150000
L04321,2024-03-17,500000,11.75,12,A,business,Maharashtra,75000
L04322,2024-09-03,1000000,14.43,48,B,vehicle,Gujarat,50000
L04323,2024-06-06,300000,17.82,36,C,consumer_durable,Andhra Pradesh,75000
L04324,2024-05-19,300000,14.56,48,B,business,Kerala,35000
L04325,2024-01-02,750000,10.56,48,A,personal,West Bengal,100000
L04326,2024-09-14,150000,13.78,24,B,consumer_durable,Gujarat,50000
L04327,2024-04-26,1000000,20.93,36,D,business,West Bengal,25000
L04328,2024-05-01,150000,16.24,48,C,vehicle,Gujarat,50000
L04329,2024-10-14,500000,21.46,12,D,personal,West Bengal,25000
L04330,2024-11-24,200000,13.28,36,B,consumer_durable,Maharashtra,75000
L04331,2024-06-22,750000,14.9,12,B,consumer_durable,Delhi,35000
L04332,2024-04-05,750000,11.55,36,A,personal,Telangana,150000
L04333,2024-11-20,300000,16.49,36,C,business,Tamil Nadu,75000
L04334,2024-04-14,500000,13.31,12,B,consumer_durable,Kerala,50000
L04335,2024-05-20,300000,13.67,36,B,education,Gujarat,75000
L04336,2024-12-07,100000,16.35,12,C,consumer_durable,Delhi,150000
L04337,2024-02-17,150000,16.88,24,C,vehicle,Tamil Nadu,150000
L04338,2024-10-07,50000,10.32,48,A,vehicle,Andhra Pradesh,75000
L04339,2024-05-23,750000,11.84,12,A,business,Maharashtra,50000
L04340,2024-06-04,750000,16.67,12,C,vehicle,Rajasthan,75000
L04341,2024-01-12,100000,11.91,12,A,vehicle,Tamil Nadu,100000
L04342,2024-11-10,150000,16.08,36,C,education,Gujarat,35000
L04343,2024-07-16,150000,16.88,48,C,business,Tamil Nadu,35000
L04344,2024-04-25,500000,17.4,24,C,consumer_durable,Telangana,150000
L04345,2024-04-20,1000000,17.04,48,C,education,Tamil Nadu,25000
L04346,2024-01-05,500000,20.24,48,D,personal,Andhra Pradesh,75000
L04347,2024-11-21,100000,16.51,36,C,education,West Bengal,100000
L04348,2024-06-07,750000,17.94,48,C,personal,Gujarat,50000
L04349,2024-06-06,100000,14.94,12,B,education,Kerala,100000
L04350,2024-11-26,1000000,10.44,36,A,personal,Andhra Pradesh,100000
L04351,2024-04-04,200000,10.93,24,A,education,Andhra Pradesh,35000
L04352,2024-12-10,300000,21.88,36,D,personal,Tamil Nadu,150000
L04353,2024-12-01,500000,17.21,24,C,consumer_durable,Rajasthan,150000
L04354,2024-03-01,50000,10.94,48,A,personal,Tamil Nadu,25000
L04355,2024-04-20,300000,13.69,36,B,education,West Bengal,25000
L04356,2024-06-26,200000,10.15,48,A,business,Karnataka,75000
L04357,2024-04-01,50000,13.4,12,B,consumer_durable,Maharashtra,100000
L04358,2024-01-06,100000,10.93,36,A,personal,Telangana,25000
L04359,2024-06-17,750000,10.99,48,A,business,Gujarat,150000
L04360,2024-10-25,50000,14.18,12,B,business,Gujarat,25000
L04361,2024-04-13,1000000,10.35,48,A,education,Delhi,150000
L04362,2024-07-11,1000000,13.36,12,B,education,Karnataka,50000
L04363,2024-04-21,150000,16.08,36,C,business,Maharashtra,150000
L04364,2024-03-04,300000,26.81,48,E,consumer_durable,Delhi,150000
L04365,2024-04-28,300000,11.21,36,A,personal,West Bengal,150000
L04366,2024-01-15,750000,16.9,48,C,education,Rajasthan,150000
L04367,2024-08-09,500000,21.07,12,D,personal,Maharashtra,75000
L04368,2024-03-14,750000,16.92,36,C,personal,Rajasthan,75000
L04369,2024-06-07,1000000,17.08,48,C,consumer_durable,Maharashtra,25000
L04370,2024-02-14,300000,26.15,36,E,business,Kerala,100000
L04371,2024-08-18,300000,26.96,12,E,business,Andhra Pradesh,25000
L04372,2024-04-13,1000000,11.26,36,A,personal,Rajasthan,75000
L04373,2024-12-19,150000,14.97,24,B,personal,Telangana,150000
L04374,2024-04-11,150000,25.94,48,E,personal,Tamil Nadu,50000
L04375,2024-02-05,1000000,14.98,24,B,personal,Maharashtra,100000
L04376,2024-10-12,1000000,17.32,12,C,business,Telangana,35000
L04377,2024-07-13,150000,16.68,12,C,personal,Kerala,100000
L04378,2024-06-16,50000,17.75,24,C,consumer_durable,Kerala,25000
L04379,2024-05-03,200000,16.06,24,C,consumer_durable,Gujarat,150000
L04380,2024-09-09,500000,10.87,48,A,consumer_durable,Maharashtra,150000
L04381,2024-01-16,50000,13.85,36,B,consumer_durable,Karnataka,50000
L04382,2024-01-02,200000,17.74,36,C,education,Karnataka,150000
L04383,2024-05-07,1000000,21.98,48,D,education,Andhra Pradesh,25000
L04384,2024-12-15,750000,16.48,48,C,vehicle,Karnataka,50000
L04385,2024-01-24,1000000,21.6,36,D,business,Gujarat,100000
L04386,2024-05-25,100000,14.05,48,B,business,Karnataka,50000
L04387,2024-11-03,500000,11.76,36,A,personal,Kerala,100000
L04388,2024-12-09,150000,13.84,24,B,personal,Tamil Nadu,35000
L04389,2024-10-27,200000,11.15,24,A,personal,Gujarat,100000
L04390,2024-02-07,50000,16.92,24,C,personal,Delhi,150000
L04391,2024-06-14,300000,11.85,48,A,consumer_durable,Karnataka,50000
L04392,2024-08-21,300000,20.22,48,D,consumer_durable,Maharashtra,50000
L04393,2024-02-13,200000,14.15,36,B,business,Andhra Pradesh,150000
L04394,2024-07-12,1000000,14.5,48,B,consumer_durable,West Bengal,75000
L04395,2024-01-18,1000000,21.95,36,D,vehicle,Maharashtra,100000
L04396,2024-03-19,500000,17.7,48,C,business,Gujarat,50000
L04397,2024-01-10,100000,20.98,48,D,education,Tamil Nadu,100000
L04398,2024-08-12,1000000,14.99,36,B,business,Tamil Nadu,35000
L04399,2024-09-12,100000,11.37,12,A,consumer_durable,Kerala,35000
L04400,2024-04-21,1000000,17.57,48,C,business,Maharashtra,25000
L04401,2024-07-28,1000000,13.28,48,B,vehicle,Kerala,25000
L04402,2024-01-07,100000,10.51,12,A,education,Telangana,100000
L04403,2024-01-03,200000,20.48,12,D,personal,Rajasthan,50000
L04404,2024-09-18,750000,16.71,36,C,business,Rajasthan,75000
L04405,2024-06-05,150000,14.39,48,B,personal,Gujarat,25000
L04406,2024-05-12,750000,11.22,48,A,education,Telangana,50000
L04407,2024-09-07,1000000,11.92,48,A,personal,Telangana,50000
L04408,2024-10-14,750000,14.91,24,B,vehicle,Rajasthan,150000
L04409,2024-12-18,500000,21.42,48,D,business,Karnataka,75000
L04410,2024-11-13,150000,16.65,12,C,personal,Kerala,100000
L04411,2024-12-14,100000,17.55,24,C,business,West Bengal,100000
L04412,2024-03-19,1000000,13.84,24,B,consumer_durable,Rajasthan,50000
L04413,2024-08-19,500000,11.67,48,A,vehicle,West Bengal,75000
L04414,2024-01-05,50000,13.18,48,B,personal,Kerala,25000
L04415,2024-12-22,500000,17.71,24,C,personal,Telangana,100000
L04416,2024-03-04,1000000,25.32,36,E,personal,Kerala,25000
L04417,2024-07-06,500000,17.46,36,C,business,West Bengal,150000
L04418,2024-06-14,50000,10.19,48,A,vehicle,Telangana,100000
L04419,2024-03-10,500000,10.07,24,A,vehicle,West Bengal,35000
L04420,2024-01-08,100000,14.91,12,B,consumer_durable,Gujarat,50000
L04421,2024-05-06,300000,25.13,12,E,vehicle,Delhi,100000
L04422,2024-05-12,500000,10.1,12,A,education,Telangana,150000
L04423,2024-10-21,150000,21.03,48,D,personal,Tamil Nadu,50000
L04424,2024-04-03,300000,11.86,12,A,education,Maharashtra,75000
L04425,2024-06-23,150000,13.47,24,B,vehicle,Andhra Pradesh,75000
L04426,2024-06-11,200000,16.98,36,C,consumer_durable,West Bengal,25000
L04427,2024-04-11,1000000,13.71,36,B,business,Rajasthan,25000
L04428,2024-07-14,100000,10.36,48,A,personal,Gujarat,150000
L04429,2024-10-24,200000,11.6,24,A,education,Delhi,35000
L04430,2024-02-12,50000,14.66,12,B,personal,Telangana,50000
L04431,2024-10-02,200000,21.27,48,D,vehicle,Andhra Pradesh,100000
L04432,2024-05-26,500000,21.01,48,D,consumer_durable,Telangana,35000
L04433,2024-10-28,100000,17.66,12,C,vehicle,Andhra Pradesh,25000
L04434,2024-08-12,100000,16.3,24,C,education,Gujarat,50000
L04435,2024-03-03,100000,14.9,12,B,consumer_durable,Tamil Nadu,35000
L04436,2024-12-22,750000,11.71,36,A,education,Karnataka,25000
L04437,2024-04-13,300000,11.67,36,A,vehicle,West Bengal,50000
L04438,2024-12-25,200000,11.65,48,A,education,Karnataka,50000
L04439,2024-08-21,50000,11.26,24,A,vehicle,Andhra Pradesh,75000
L04440,2024-08-17,200000,16.64,12,C,education,Andhra Pradesh,100000
L04441,2024-10-07,1000000,13.21,24,B,education,Gujarat,35000
L04442,2024-01-22,50000,11.18,48,A,vehicle,Tamil Nadu,50000
L04443,2024-08-15,750000,14.29,36,B,business,West Bengal,50000
L04444,2024-09-22,100000,13.96,36,B,consumer_durable,Maharashtra,35000
L04445,2024-04-06,750000,11.28,36,A,consumer_durable,Gujarat,150000
L04446,2024-09-10,750000,17.71,12,C,business,Delhi,150000
L04447,2024-08-11,200000,13.67,48,B,vehicle,Gujarat,25000
L04448,2024-12-27,500000,20.22,48,D,consumer_durable,Kerala,150000
L04449,2024-07-11,500000,14.83,48,B,personal,Maharashtra,150000
L04450,2024-08-24,200000,21.41,36,D,vehicle,Tamil Nadu,100000
L04451,2024-11-05,300000,21.03,12,D,personal,Kerala,35000
L04452,2024-12-09,150000,10.65,36,A,business,Andhra Pradesh,100000
L04453,2024-03-08,200000,16.91,48,C,consumer_durable,West Bengal,25000
L04454,2024-07-10,300000,10.29,24,A,personal,Tamil Nadu,100000
L04455,2024-04-26,50000,21.09,48,D,vehicle,Tamil Nadu,100000
L04456,2024-04-12,100000,13.03,24,B,business,Telangana,100000
L04457,2024-12-22,500000,10.07,36,A,education,West Bengal,35000
L04458,2024-07-22,50000,13.92,36,B,vehicle,Kerala,25000
L04459,2024-04-22,1000000,21.08,36,D,consumer_durable,West Bengal,75000
L04460,2024-08-17,50000,16.1,24,C,business,Delhi,75000
L04461,2024-05-23,750000,13.75,24,B,consumer_durable,Maharashtra,150000
L04462,2024-07-17,300000,25.42,24,E,business,Maharashtra,100000
L04463,2024-11-14,150000,13.67,24,B,education,Andhra Pradesh,35000
L04464,2024-03-11,150000,13.42,48,B,vehicle,Andhra Pradesh,35000
L04465,2024-07-18,300000,17.44,24,C,consumer_durable,Maharashtra,150000
L04466,2024-11-22,1000000,16.35,24,C,business,Delhi,75000
L04467,2024-02-10,100000,13.09,48,B,personal,Rajasthan,25000
L04468,2024-09-13,750000,25.34,48,E,education,Tamil Nadu,50000
L04469,2024-04-22,300000,26.78,36,E,personal,Rajasthan,75000
L04470,2024-02-08,500000,16.83,36,C,business,Maharashtra,100000
L04471,2024-04-28,200000,26.39,12,E,education,Telangana,100000
L04472,2024-04-09,750000,11.16,48,A,consumer_durable,Kerala,25000
L04473,2024-08-20,200000,20.99,24,D,education,Rajasthan,25000
L04474,2024-01-03,150000,10.32,48,A,vehicle,Karnataka,100000
L04475,2024-11-05,150000,16.06,24,C,education,Karnataka,50000
L04476,2024-04-27,100000,11.86,48,A,vehicle,Karnataka,50000
L04477,2024-08-02,150000,16.16,24,C,vehicle,Karnataka,100000
L04478,2024-01-27,750000,16.97,12,C,vehicle,Kerala,50000
L04479,2024-08-16,200000,16.2,36,C,consumer_durable,Kerala,150000
L04480,2024-12-04,50000,17.4,12,C,consumer_durable,West Bengal,50000
L04481,2024-03-10,200000,21.64,36,D,education,Telangana,50000
L04482,2024-02-11,1000000,25.23,36,E,consumer_durable,Delhi,75000
L04483,2024-11-02,100000,16.93,48,C,personal,Tamil Nadu,75000
L04484,2024-05-02,150000,11.81,12,A,education,Telangana,150000
L04485,2024-09-24,50000,26.72,24,E,business,Kerala,150000
L04486,2024-07-22,200000,10.34,12,A,personal,Gujarat,100000
L04487,2024-12-03,200000,20.36,24,D,vehicle,Gujarat,35000
L04488,2024-03-21,750000,16.32,12,C,vehicle,Karnataka,35000
L04489,2024-06-24,750000,10.93,36,A,vehicle,Rajasthan,150000
L04490,2024-01-04,750000,10.99,12,A,consumer_durable,Andhra Pradesh,100000
L04491,2024-08-26,750000,11.97,48,A,vehicle,Kerala,25000
L04492,2024-09-13,100000,10.67,36,A,vehicle,West Bengal,75000
L04493,2024-01-20,50000,10.34,36,A,personal,Andhra Pradesh,150000
L04494,2024-01-10,500000,20.42,12,D,business,Telangana,25000
L04495,2024-01-22,300000,17.56,36,C,personal,Andhra Pradesh,50000
L04496,2024-09-11,50000,17.06,24,C,education,Delhi,75000
L04497,2024-08-17,1000000,20.12,36,D,consumer_durable,Andhra Pradesh,100000
L04498,2024-12-08,50000,14.12,12,B,consumer_durable,West Bengal,50000
L04499,2024-09-08,50000,16.68,36,C,business,Maharashtra,25000
L04500,2024-08-21,150000,13.88,48,B,vehicle,Tamil Nadu,100000
L04501,2024-12-18,50000,10.24,24,A,vehicle,Maharashtra,50000
L04502,2024-04-09,150000,10.13,12,A,consumer_durable,Telangana,75000
L04503,2024-10-02,100000,14.77,36,B,personal,Tamil Nadu,50000
L04504,2024-11-16,500000,10.13,36,A,consumer_durable,Karnataka,150000
L04505,2024-05-18,50000,11.34,36,A,consumer_durable,Kerala,75000
L04506,2024-11-22,750000,21.9,12,D,vehicle,Delhi,25000
L04507,2024-05-18,50000,13.62,12,B,vehicle,Rajasthan,150000
L04508,2024-02-25,50000,14.83,36,B,business,West Bengal,75000
L04509,2024-07-03,750000,16.93,36,C,vehicle,Delhi,100000
L04510,2024-01-19,50000,13.19,24,B,personal,Andhra Pradesh,75000
L04511,2024-08-28,100000,14.86,48,B,personal,Tamil Nadu,35000
L04512,2024-06-08,50000,16.5,36,C,consumer_durable,Rajasthan,35000
L04513,2024-04-24,150000,13.65,24,B,personal,Kerala,50000
L04514,2024-09-19,150000,17.06,48,C,vehicle,Gujarat,150000
L04515,2024-03-20,150000,14.96,24,B,vehicle,Gujarat,150000
L04516,2024-05-01,50000,13.33,24,B,education,Rajasthan,75000
L04517,2024-09-10,200000,17.43,48,C,business,Rajasthan,50000
L04518,2024-09-08,1000000,10.5,36,A,consumer_durable,Gujarat,35000
L04519,2024-09-14,100000,17.11,48,C,consumer_durable,Tamil Nadu,35000
L04520,2024-04-27,500000,14.95,24,B,business,Maharashtra,75000
L04521,2024-07-14,50000,17.7,24,C,vehicle,Delhi,25000
L04522,2024-07-23,150000,10.18,24,A,business,Gujarat,35000
L04523,2024-03-26,750000,25.42,48,E,vehicle,Telangana,35000
L04524,2024-05-12,50000,13.57,36,B,personal,Delhi,35000
L04525,2024-02-03,300000,11.87,12,A,consumer_durable,Gujarat,50000
L04526,2024-10-11,300000,20.59,48,D,business,Tamil Nadu,25000
L04527,2024-11-25,300000,16.36,36,C,consumer_durable,Telangana,100000
L04528,2024-10-04,500000,10.15,12,A,consumer_durable,Delhi,75000
